mode,team,strategy_id,strategy_name,event_id,event_name,appearances,full_rate,partial_rate,contained_rate,error_rate,blatant_rate,major_rate
standard,balanced+balanced,none,无策略,E01,未佩戴护目镜,698,0.192,0.4728,0.1619,0.1734,0.0,0.0
standard,balanced+balanced,none,无策略,E02,试剂瓶标签模糊,917,0.1549,0.3893,0.2039,0.2519,0.0,0.0
standard,balanced+balanced,none,无策略,E03,实验台杂乱,904,0.177,0.4137,0.1903,0.219,0.0,0.0
standard,balanced+balanced,none,无策略,E04,废液桶未及时封口,732,0.3866,0.321,0.1899,0.1025,0.0,0.0
standard,balanced+balanced,none,无策略,E05,挥发性溶剂在开放环境中转移,952,0.2658,0.3592,0.1817,0.1933,0.0,0.0
standard,balanced+balanced,none,无策略,E06,有机溶剂附近存在火源,682,0.2537,0.2023,0.4223,0.1217,0.0,0.0
standard,balanced+balanced,none,无策略,E07,地面少量液体洒漏,395,0.2304,0.3924,0.1975,0.1797,0.0,0.0
standard,balanced+balanced,none,无策略,E08,玻璃器皿出现裂纹,1326,0.2549,0.3869,0.1765,0.1817,0.0,0.0
standard,balanced+balanced,none,无策略,E09,气瓶未固定,398,0.2563,0.4397,0.1759,0.1281,0.0,0.0
standard,balanced+balanced,none,无策略,E10,通风橱内堆放过多物品,609,0.2972,0.3399,0.2627,0.1002,0.0,0.0
standard,balanced+balanced,none,无策略,E11,废液混放产生异常气味,676,0.2145,0.3979,0.1997,0.1879,0.0,0.0
standard,balanced+balanced,none,无策略,E12,加热装置无人值守,570,0.3193,0.2544,0.3404,0.086,0.0,0.0
standard,balanced+balanced,none,无策略,E13,皮肤接触腐蚀性液体,860,0.243,0.4419,0.0,0.0,0.3151,0.0
standard,balanced+balanced,none,无策略,E14,容器内压力异常升高,330,0.3303,0.1455,0.4758,0.0485,0.0,0.0
standard,balanced+balanced,none,无策略,E15,实验台出现小型明火,548,0.4069,0.2737,0.0,0.0,0.3193,0.0
standard,balanced+balanced,none,无策略,E16,刺激性气味明显增强,1146,0.3831,0.2304,0.3316,0.055,0.0,0.0
standard,balanced+balanced,none,无策略,E17,危化品领用记录与实物不一致,1100,0.3664,0.2045,0.3309,0.0982,0.0,0.0
standard,balanced+balanced,none,无策略,E18,实验结束后设备未断电且记录缺失,607,0.2768,0.1549,0.4465,0.1219,0.0,0.0
standard,balanced+balanced,none,无策略,E19,装置软管连接松动并有渗漏,651,0.2596,0.4224,0.2074,0.1106,0.0,0.0
standard,balanced+balanced,none,无策略,E20,离心样品配平异常,320,0.3438,0.2469,0.3031,0.1062,0.0,0.0
standard,balanced+balanced,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,342,0.4269,0.1871,0.3041,0.0819,0.0,0.0
standard,balanced+balanced,none,无策略,E22,通风橱前窗开启过高导致气流失效,946,0.3858,0.2368,0.3013,0.0761,0.0,0.0
standard,balanced+balanced,none,无策略,E23,未知粉末散落并引发刺激性不适,940,0.2287,0.366,0.2394,0.166,0.0,0.0
standard,balanced+balanced,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,859,0.3597,0.2084,0.3539,0.078,0.0,0.0
standard,balanced+expert,none,无策略,E01,未佩戴护目镜,650,0.1954,0.4723,0.1508,0.1815,0.0,0.0
standard,balanced+expert,none,无策略,E02,试剂瓶标签模糊,911,0.1877,0.3941,0.191,0.2272,0.0,0.0
standard,balanced+expert,none,无策略,E03,实验台杂乱,947,0.1901,0.4351,0.1753,0.1996,0.0,0.0
standard,balanced+expert,none,无策略,E04,废液桶未及时封口,662,0.3278,0.3263,0.2205,0.1254,0.0,0.0
standard,balanced+expert,none,无策略,E05,挥发性溶剂在开放环境中转移,949,0.2466,0.3878,0.1886,0.177,0.0,0.0
standard,balanced+expert,none,无策略,E06,有机溶剂附近存在火源,634,0.2934,0.1861,0.3864,0.1341,0.0,0.0
standard,balanced+expert,none,无策略,E07,地面少量液体洒漏,415,0.2241,0.4072,0.2145,0.1542,0.0,0.0
standard,balanced+expert,none,无策略,E08,玻璃器皿出现裂纹,1336,0.2507,0.3743,0.1961,0.1789,0.0,0.0
standard,balanced+expert,none,无策略,E09,气瓶未固定,404,0.2847,0.3614,0.2054,0.1485,0.0,0.0
standard,balanced+expert,none,无策略,E10,通风橱内堆放过多物品,591,0.2369,0.4095,0.247,0.1066,0.0,0.0
standard,balanced+expert,none,无策略,E11,废液混放产生异常气味,657,0.2146,0.3942,0.1994,0.1918,0.0,0.0
standard,balanced+expert,none,无策略,E12,加热装置无人值守,614,0.3355,0.1971,0.3713,0.0961,0.0,0.0
standard,balanced+expert,none,无策略,E13,皮肤接触腐蚀性液体,900,0.2456,0.4856,0.0,0.0,0.2689,0.0
standard,balanced+expert,none,无策略,E14,容器内压力异常升高,294,0.2687,0.1939,0.4524,0.085,0.0,0.0
standard,balanced+expert,none,无策略,E15,实验台出现小型明火,550,0.4491,0.2236,0.0,0.0,0.3273,0.0
standard,balanced+expert,none,无策略,E16,刺激性气味明显增强,1191,0.3568,0.225,0.3652,0.0529,0.0,0.0
standard,balanced+expert,none,无策略,E17,危化品领用记录与实物不一致,1105,0.39,0.1882,0.3484,0.0733,0.0,0.0
standard,balanced+expert,none,无策略,E18,实验结束后设备未断电且记录缺失,593,0.285,0.1332,0.4536,0.1282,0.0,0.0
standard,balanced+expert,none,无策略,E19,装置软管连接松动并有渗漏,637,0.2857,0.4317,0.1805,0.102,0.0,0.0
standard,balanced+expert,none,无策略,E20,离心样品配平异常,317,0.3628,0.2145,0.2997,0.123,0.0,0.0
standard,balanced+expert,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,342,0.4327,0.1959,0.3041,0.0673,0.0,0.0
standard,balanced+expert,none,无策略,E22,通风橱前窗开启过高导致气流失效,950,0.3905,0.2358,0.2842,0.0895,0.0,0.0
standard,balanced+expert,none,无策略,E23,未知粉末散落并引发刺激性不适,974,0.2094,0.3809,0.2351,0.1745,0.0,0.0
standard,balanced+expert,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,907,0.3969,0.1863,0.366,0.0507,0.0,0.0
standard,balanced+learner,none,无策略,E01,未佩戴护目镜,641,0.1966,0.4618,0.1513,0.1903,0.0,0.0
standard,balanced+learner,none,无策略,E02,试剂瓶标签模糊,891,0.1886,0.3569,0.1987,0.2559,0.0,0.0
standard,balanced+learner,none,无策略,E03,实验台杂乱,919,0.21,0.4091,0.1806,0.2002,0.0,0.0
standard,balanced+learner,none,无策略,E04,废液桶未及时封口,661,0.3525,0.298,0.2209,0.1286,0.0,0.0
standard,balanced+learner,none,无策略,E05,挥发性溶剂在开放环境中转移,910,0.2505,0.3703,0.1813,0.1978,0.0,0.0
standard,balanced+learner,none,无策略,E06,有机溶剂附近存在火源,676,0.2722,0.179,0.429,0.1198,0.0,0.0
standard,balanced+learner,none,无策略,E07,地面少量液体洒漏,406,0.2389,0.4015,0.1798,0.1798,0.0,0.0
standard,balanced+learner,none,无策略,E08,玻璃器皿出现裂纹,1366,0.2445,0.3668,0.1999,0.1889,0.0,0.0
standard,balanced+learner,none,无策略,E09,气瓶未固定,404,0.2797,0.4381,0.1411,0.1411,0.0,0.0
standard,balanced+learner,none,无策略,E10,通风橱内堆放过多物品,615,0.2358,0.361,0.2764,0.1268,0.0,0.0
standard,balanced+learner,none,无策略,E11,废液混放产生异常气味,607,0.2175,0.346,0.2619,0.1746,0.0,0.0
standard,balanced+learner,none,无策略,E12,加热装置无人值守,582,0.3316,0.2509,0.3368,0.0808,0.0,0.0
standard,balanced+learner,none,无策略,E13,皮肤接触腐蚀性液体,923,0.2329,0.467,0.0,0.0,0.3001,0.0
standard,balanced+learner,none,无策略,E14,容器内压力异常升高,301,0.3522,0.1761,0.402,0.0698,0.0,0.0
standard,balanced+learner,none,无策略,E15,实验台出现小型明火,571,0.4396,0.2382,0.0,0.0,0.3222,0.0
standard,balanced+learner,none,无策略,E16,刺激性气味明显增强,1200,0.3858,0.225,0.335,0.0542,0.0,0.0
standard,balanced+learner,none,无策略,E17,危化品领用记录与实物不一致,1124,0.3861,0.1717,0.355,0.0872,0.0,0.0
standard,balanced+learner,none,无策略,E18,实验结束后设备未断电且记录缺失,612,0.2533,0.116,0.5163,0.1144,0.0,0.0
standard,balanced+learner,none,无策略,E19,装置软管连接松动并有渗漏,652,0.2776,0.4018,0.2132,0.1074,0.0,0.0
standard,balanced+learner,none,无策略,E20,离心样品配平异常,312,0.3494,0.2019,0.3494,0.0994,0.0,0.0
standard,balanced+learner,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,327,0.4557,0.1682,0.3272,0.0489,0.0,0.0
standard,balanced+learner,none,无策略,E22,通风橱前窗开启过高导致气流失效,952,0.4034,0.2321,0.2847,0.0798,0.0,0.0
standard,balanced+learner,none,无策略,E23,未知粉末散落并引发刺激性不适,971,0.2286,0.3502,0.2389,0.1823,0.0,0.0
standard,balanced+learner,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,903,0.381,0.1982,0.3389,0.0819,0.0,0.0
standard,balanced+reckless,none,无策略,E01,未佩戴护目镜,698,0.235,0.4355,0.1676,0.1619,0.0,0.0
standard,balanced+reckless,none,无策略,E02,试剂瓶标签模糊,876,0.2078,0.3573,0.2021,0.2329,0.0,0.0
standard,balanced+reckless,none,无策略,E03,实验台杂乱,912,0.1952,0.4167,0.1809,0.2072,0.0,0.0
standard,balanced+reckless,none,无策略,E04,废液桶未及时封口,672,0.3259,0.3095,0.2217,0.1429,0.0,0.0
standard,balanced+reckless,none,无策略,E05,挥发性溶剂在开放环境中转移,933,0.254,0.3623,0.1961,0.1876,0.0,0.0
standard,balanced+reckless,none,无策略,E06,有机溶剂附近存在火源,723,0.3029,0.1743,0.4288,0.0941,0.0,0.0
standard,balanced+reckless,none,无策略,E07,地面少量液体洒漏,403,0.2333,0.3251,0.2258,0.2159,0.0,0.0
standard,balanced+reckless,none,无策略,E08,玻璃器皿出现裂纹,1361,0.2601,0.3586,0.2226,0.1587,0.0,0.0
standard,balanced+reckless,none,无策略,E09,气瓶未固定,406,0.2414,0.4433,0.1773,0.1379,0.0,0.0
standard,balanced+reckless,none,无策略,E10,通风橱内堆放过多物品,621,0.2351,0.3623,0.2947,0.1079,0.0,0.0
standard,balanced+reckless,none,无策略,E11,废液混放产生异常气味,632,0.2168,0.3877,0.2073,0.1883,0.0,0.0
standard,balanced+reckless,none,无策略,E12,加热装置无人值守,568,0.3609,0.1919,0.3715,0.0757,0.0,0.0
standard,balanced+reckless,none,无策略,E13,皮肤接触腐蚀性液体,894,0.2371,0.4497,0.0,0.0,0.3132,0.0
standard,balanced+reckless,none,无策略,E14,容器内压力异常升高,295,0.339,0.2,0.3831,0.078,0.0,0.0
standard,balanced+reckless,none,无策略,E15,实验台出现小型明火,561,0.4635,0.2353,0.0,0.0,0.3012,0.0
standard,balanced+reckless,none,无策略,E16,刺激性气味明显增强,1187,0.3867,0.2115,0.3437,0.0581,0.0,0.0
standard,balanced+reckless,none,无策略,E17,危化品领用记录与实物不一致,1131,0.3731,0.1768,0.3625,0.0875,0.0,0.0
standard,balanced+reckless,none,无策略,E18,实验结束后设备未断电且记录缺失,618,0.322,0.123,0.4515,0.1036,0.0,0.0
standard,balanced+reckless,none,无策略,E19,装置软管连接松动并有渗漏,676,0.2781,0.4009,0.2056,0.1154,0.0,0.0
standard,balanced+reckless,none,无策略,E20,离心样品配平异常,326,0.3589,0.1933,0.3344,0.1135,0.0,0.0
standard,balanced+reckless,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,315,0.4222,0.2095,0.3143,0.054,0.0,0.0
standard,balanced+reckless,none,无策略,E22,通风橱前窗开启过高导致气流失效,914,0.4179,0.1871,0.337,0.058,0.0,0.0
standard,balanced+reckless,none,无策略,E23,未知粉末散落并引发刺激性不适,949,0.2371,0.3646,0.2413,0.157,0.0,0.0
standard,balanced+reckless,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,877,0.3957,0.195,0.3421,0.0673,0.0,0.0
standard,balanced+safe,none,无策略,E01,未佩戴护目镜,686,0.2245,0.4767,0.1327,0.1662,0.0,0.0
standard,balanced+safe,none,无策略,E02,试剂瓶标签模糊,863,0.1727,0.3917,0.1958,0.2399,0.0,0.0
standard,balanced+safe,none,无策略,E03,实验台杂乱,903,0.2049,0.4352,0.1495,0.2104,0.0,0.0
standard,balanced+safe,none,无策略,E04,废液桶未及时封口,712,0.3427,0.3343,0.1798,0.1433,0.0,0.0
standard,balanced+safe,none,无策略,E05,挥发性溶剂在开放环境中转移,959,0.2503,0.4025,0.1554,0.1919,0.0,0.0
standard,balanced+safe,none,无策略,E06,有机溶剂附近存在火源,673,0.2779,0.2184,0.3804,0.1233,0.0,0.0
standard,balanced+safe,none,无策略,E07,地面少量液体洒漏,421,0.1805,0.4584,0.2138,0.1473,0.0,0.0
standard,balanced+safe,none,无策略,E08,玻璃器皿出现裂纹,1365,0.2593,0.37,0.1912,0.1795,0.0,0.0
standard,balanced+safe,none,无策略,E09,气瓶未固定,387,0.23,0.4238,0.1783,0.168,0.0,0.0
standard,balanced+safe,none,无策略,E10,通风橱内堆放过多物品,661,0.2738,0.3222,0.2511,0.1528,0.0,0.0
standard,balanced+safe,none,无策略,E11,废液混放产生异常气味,688,0.186,0.3924,0.2166,0.2049,0.0,0.0
standard,balanced+safe,none,无策略,E12,加热装置无人值守,608,0.3339,0.1957,0.3651,0.1053,0.0,0.0
standard,balanced+safe,none,无策略,E13,皮肤接触腐蚀性液体,833,0.2017,0.497,0.0,0.0,0.3013,0.0
standard,balanced+safe,none,无策略,E14,容器内压力异常升高,309,0.3333,0.1489,0.4142,0.1036,0.0,0.0
standard,balanced+safe,none,无策略,E15,实验台出现小型明火,546,0.4194,0.2271,0.0,0.0,0.3535,0.0
standard,balanced+safe,none,无策略,E16,刺激性气味明显增强,1179,0.352,0.2638,0.3265,0.0577,0.0,0.0
standard,balanced+safe,none,无策略,E17,危化品领用记录与实物不一致,1090,0.3936,0.1835,0.3266,0.0963,0.0,0.0
standard,balanced+safe,none,无策略,E18,实验结束后设备未断电且记录缺失,609,0.3136,0.1084,0.4778,0.1002,0.0,0.0
standard,balanced+safe,none,无策略,E19,装置软管连接松动并有渗漏,674,0.2493,0.4421,0.1914,0.1172,0.0,0.0
standard,balanced+safe,none,无策略,E20,离心样品配平异常,321,0.3302,0.2461,0.2991,0.1246,0.0,0.0
standard,balanced+safe,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,309,0.4757,0.1877,0.2848,0.0518,0.0,0.0
standard,balanced+safe,none,无策略,E22,通风橱前窗开启过高导致气流失效,952,0.396,0.2311,0.2889,0.084,0.0,0.0
standard,balanced+safe,none,无策略,E23,未知粉末散落并引发刺激性不适,927,0.2233,0.3668,0.2136,0.1963,0.0,0.0
standard,balanced+safe,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,837,0.3704,0.1828,0.3656,0.0812,0.0,0.0
standard,expert+expert,none,无策略,E01,未佩戴护目镜,685,0.1854,0.4876,0.1562,0.1708,0.0,0.0
standard,expert+expert,none,无策略,E02,试剂瓶标签模糊,872,0.1927,0.3796,0.1858,0.242,0.0,0.0
standard,expert+expert,none,无策略,E03,实验台杂乱,897,0.1873,0.4225,0.1817,0.2085,0.0,0.0
standard,expert+expert,none,无策略,E04,废液桶未及时封口,672,0.3616,0.3259,0.192,0.1205,0.0,0.0
standard,expert+expert,none,无策略,E05,挥发性溶剂在开放环境中转移,963,0.2596,0.3769,0.1869,0.1765,0.0,0.0
standard,expert+expert,none,无策略,E06,有机溶剂附近存在火源,689,0.2714,0.2206,0.3948,0.1132,0.0,0.0
standard,expert+expert,none,无策略,E07,地面少量液体洒漏,383,0.188,0.4047,0.1958,0.2115,0.0,0.0
standard,expert+expert,none,无策略,E08,玻璃器皿出现裂纹,1364,0.2661,0.3416,0.2001,0.1921,0.0,0.0
standard,expert+expert,none,无策略,E09,气瓶未固定,419,0.2506,0.4368,0.1408,0.1718,0.0,0.0
standard,expert+expert,none,无策略,E10,通风橱内堆放过多物品,640,0.2531,0.3937,0.2328,0.1203,0.0,0.0
standard,expert+expert,none,无策略,E11,废液混放产生异常气味,655,0.1969,0.3847,0.2336,0.1847,0.0,0.0
standard,expert+expert,none,无策略,E12,加热装置无人值守,592,0.299,0.1943,0.3801,0.1267,0.0,0.0
standard,expert+expert,none,无策略,E13,皮肤接触腐蚀性液体,850,0.2318,0.4729,0.0,0.0,0.2953,0.0
standard,expert+expert,none,无策略,E14,容器内压力异常升高,328,0.3262,0.1738,0.4299,0.0701,0.0,0.0
standard,expert+expert,none,无策略,E15,实验台出现小型明火,553,0.434,0.2405,0.0,0.0,0.3255,0.0
standard,expert+expert,none,无策略,E16,刺激性气味明显增强,1151,0.3675,0.2606,0.318,0.0539,0.0,0.0
standard,expert+expert,none,无策略,E17,危化品领用记录与实物不一致,1098,0.3971,0.1794,0.3415,0.082,0.0,0.0
standard,expert+expert,none,无策略,E18,实验结束后设备未断电且记录缺失,573,0.3037,0.1239,0.4904,0.082,0.0,0.0
standard,expert+expert,none,无策略,E19,装置软管连接松动并有渗漏,655,0.2901,0.3786,0.2214,0.1099,0.0,0.0
standard,expert+expert,none,无策略,E20,离心样品配平异常,324,0.321,0.213,0.3611,0.1049,0.0,0.0
standard,expert+expert,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,343,0.449,0.1983,0.3032,0.0496,0.0,0.0
standard,expert+expert,none,无策略,E22,通风橱前窗开启过高导致气流失效,915,0.3694,0.2557,0.2918,0.0831,0.0,0.0
standard,expert+expert,none,无策略,E23,未知粉末散落并引发刺激性不适,961,0.2164,0.3486,0.2352,0.1998,0.0,0.0
standard,expert+expert,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,898,0.3597,0.2105,0.3563,0.0735,0.0,0.0
standard,expert+learner,none,无策略,E01,未佩戴护目镜,684,0.2412,0.4503,0.1447,0.1637,0.0,0.0
standard,expert+learner,none,无策略,E02,试剂瓶标签模糊,879,0.1866,0.3925,0.2093,0.2116,0.0,0.0
standard,expert+learner,none,无策略,E03,实验台杂乱,929,0.2174,0.4133,0.1819,0.1873,0.0,0.0
standard,expert+learner,none,无策略,E04,废液桶未及时封口,669,0.3199,0.3363,0.2003,0.1435,0.0,0.0
standard,expert+learner,none,无策略,E05,挥发性溶剂在开放环境中转移,936,0.2404,0.3803,0.1859,0.1934,0.0,0.0
standard,expert+learner,none,无策略,E06,有机溶剂附近存在火源,688,0.2703,0.1788,0.4491,0.1017,0.0,0.0
standard,expert+learner,none,无策略,E07,地面少量液体洒漏,412,0.2354,0.4199,0.1796,0.165,0.0,0.0
standard,expert+learner,none,无策略,E08,玻璃器皿出现裂纹,1316,0.2546,0.3837,0.1847,0.1771,0.0,0.0
standard,expert+learner,none,无策略,E09,气瓶未固定,411,0.292,0.4331,0.1387,0.1363,0.0,0.0
standard,expert+learner,none,无策略,E10,通风橱内堆放过多物品,595,0.2538,0.3445,0.2807,0.121,0.0,0.0
standard,expert+learner,none,无策略,E11,废液混放产生异常气味,640,0.1875,0.3703,0.2359,0.2062,0.0,0.0
standard,expert+learner,none,无策略,E12,加热装置无人值守,594,0.3384,0.2037,0.3401,0.1178,0.0,0.0
standard,expert+learner,none,无策略,E13,皮肤接触腐蚀性液体,865,0.2127,0.4844,0.0,0.0,0.3029,0.0
standard,expert+learner,none,无策略,E14,容器内压力异常升高,330,0.3697,0.1515,0.3848,0.0939,0.0,0.0
standard,expert+learner,none,无策略,E15,实验台出现小型明火,528,0.3902,0.2784,0.0,0.0,0.3314,0.0
standard,expert+learner,none,无策略,E16,刺激性气味明显增强,1214,0.3839,0.2348,0.3254,0.056,0.0,0.0
standard,expert+learner,none,无策略,E17,危化品领用记录与实物不一致,1118,0.4401,0.1816,0.3283,0.0501,0.0,0.0
standard,expert+learner,none,无策略,E18,实验结束后设备未断电且记录缺失,594,0.335,0.0926,0.4731,0.0993,0.0,0.0
standard,expert+learner,none,无策略,E19,装置软管连接松动并有渗漏,691,0.233,0.4327,0.2214,0.1129,0.0,0.0
standard,expert+learner,none,无策略,E20,离心样品配平异常,290,0.3483,0.2138,0.3345,0.1034,0.0,0.0
standard,expert+learner,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,371,0.504,0.1725,0.2749,0.0485,0.0,0.0
standard,expert+learner,none,无策略,E22,通风橱前窗开启过高导致气流失效,954,0.3784,0.2516,0.2914,0.0786,0.0,0.0
standard,expert+learner,none,无策略,E23,未知粉末散落并引发刺激性不适,978,0.2331,0.3517,0.2362,0.1789,0.0,0.0
standard,expert+learner,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,860,0.3965,0.1767,0.343,0.0837,0.0,0.0
standard,expert+reckless,none,无策略,E01,未佩戴护目镜,643,0.2224,0.4199,0.1633,0.1944,0.0,0.0
standard,expert+reckless,none,无策略,E02,试剂瓶标签模糊,882,0.2256,0.3912,0.1939,0.1893,0.0,0.0
standard,expert+reckless,none,无策略,E03,实验台杂乱,940,0.2245,0.3851,0.183,0.2074,0.0,0.0
standard,expert+reckless,none,无策略,E04,废液桶未及时封口,686,0.3469,0.3222,0.2026,0.1283,0.0,0.0
standard,expert+reckless,none,无策略,E05,挥发性溶剂在开放环境中转移,910,0.2736,0.344,0.1857,0.1967,0.0,0.0
standard,expert+reckless,none,无策略,E06,有机溶剂附近存在火源,667,0.3268,0.1634,0.4183,0.0915,0.0,0.0
standard,expert+reckless,none,无策略,E07,地面少量液体洒漏,419,0.1957,0.401,0.2005,0.2029,0.0,0.0
standard,expert+reckless,none,无策略,E08,玻璃器皿出现裂纹,1319,0.2699,0.3366,0.2153,0.1782,0.0,0.0
standard,expert+reckless,none,无策略,E09,气瓶未固定,400,0.245,0.4075,0.2,0.1475,0.0,0.0
standard,expert+reckless,none,无策略,E10,通风橱内堆放过多物品,608,0.2697,0.352,0.2401,0.1382,0.0,0.0
standard,expert+reckless,none,无策略,E11,废液混放产生异常气味,640,0.225,0.3719,0.2125,0.1906,0.0,0.0
standard,expert+reckless,none,无策略,E12,加热装置无人值守,609,0.3695,0.2085,0.3399,0.0821,0.0,0.0
standard,expert+reckless,none,无策略,E13,皮肤接触腐蚀性液体,862,0.2332,0.4316,0.0,0.0,0.3353,0.0
standard,expert+reckless,none,无策略,E14,容器内压力异常升高,314,0.3567,0.1433,0.4013,0.0987,0.0,0.0
standard,expert+reckless,none,无策略,E15,实验台出现小型明火,589,0.4126,0.2564,0.0,0.0,0.3311,0.0
standard,expert+reckless,none,无策略,E16,刺激性气味明显增强,1187,0.3707,0.2291,0.3505,0.0497,0.0,0.0
standard,expert+reckless,none,无策略,E17,危化品领用记录与实物不一致,1091,0.4106,0.1971,0.3281,0.0642,0.0,0.0
standard,expert+reckless,none,无策略,E18,实验结束后设备未断电且记录缺失,597,0.3484,0.1223,0.4523,0.0771,0.0,0.0
standard,expert+reckless,none,无策略,E19,装置软管连接松动并有渗漏,664,0.2786,0.366,0.2214,0.134,0.0,0.0
standard,expert+reckless,none,无策略,E20,离心样品配平异常,301,0.3754,0.1894,0.3389,0.0963,0.0,0.0
standard,expert+reckless,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,340,0.4471,0.2176,0.2676,0.0676,0.0,0.0
standard,expert+reckless,none,无策略,E22,通风橱前窗开启过高导致气流失效,946,0.4091,0.1956,0.3266,0.0687,0.0,0.0
standard,expert+reckless,none,无策略,E23,未知粉末散落并引发刺激性不适,983,0.2116,0.3764,0.2248,0.1872,0.0,0.0
standard,expert+reckless,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,865,0.3942,0.2012,0.3329,0.0717,0.0,0.0
standard,expert+safe,none,无策略,E01,未佩戴护目镜,667,0.1904,0.4708,0.1634,0.1754,0.0,0.0
standard,expert+safe,none,无策略,E02,试剂瓶标签模糊,886,0.2009,0.3792,0.1907,0.2291,0.0,0.0
standard,expert+safe,none,无策略,E03,实验台杂乱,949,0.1981,0.4236,0.1728,0.2055,0.0,0.0
standard,expert+safe,none,无策略,E04,废液桶未及时封口,663,0.3394,0.3107,0.187,0.1629,0.0,0.0
standard,expert+safe,none,无策略,E05,挥发性溶剂在开放环境中转移,978,0.2515,0.3875,0.18,0.181,0.0,0.0
standard,expert+safe,none,无策略,E06,有机溶剂附近存在火源,667,0.2939,0.2174,0.3778,0.1109,0.0,0.0
standard,expert+safe,none,无策略,E07,地面少量液体洒漏,416,0.2043,0.4135,0.1995,0.1827,0.0,0.0
standard,expert+safe,none,无策略,E08,玻璃器皿出现裂纹,1288,0.2329,0.3859,0.2057,0.1755,0.0,0.0
standard,expert+safe,none,无策略,E09,气瓶未固定,438,0.2329,0.4475,0.1598,0.1598,0.0,0.0
standard,expert+safe,none,无策略,E10,通风橱内堆放过多物品,636,0.25,0.3443,0.2657,0.1399,0.0,0.0
standard,expert+safe,none,无策略,E11,废液混放产生异常气味,661,0.1604,0.4312,0.2224,0.1861,0.0,0.0
standard,expert+safe,none,无策略,E12,加热装置无人值守,546,0.304,0.2015,0.3956,0.0989,0.0,0.0
standard,expert+safe,none,无策略,E13,皮肤接触腐蚀性液体,914,0.2166,0.4912,0.0,0.0,0.2921,0.0
standard,expert+safe,none,无策略,E14,容器内压力异常升高,312,0.3494,0.1699,0.4103,0.0705,0.0,0.0
standard,expert+safe,none,无策略,E15,实验台出现小型明火,560,0.4071,0.2286,0.0,0.0,0.3643,0.0
standard,expert+safe,none,无策略,E16,刺激性气味明显增强,1152,0.3568,0.2465,0.3281,0.0686,0.0,0.0
standard,expert+safe,none,无策略,E17,危化品领用记录与实物不一致,1117,0.4029,0.205,0.3312,0.0609,0.0,0.0
standard,expert+safe,none,无策略,E18,实验结束后设备未断电且记录缺失,569,0.2794,0.1265,0.4938,0.1002,0.0,0.0
standard,expert+safe,none,无策略,E19,装置软管连接松动并有渗漏,692,0.2486,0.4393,0.2009,0.1113,0.0,0.0
standard,expert+safe,none,无策略,E20,离心样品配平异常,320,0.3125,0.2375,0.3438,0.1062,0.0,0.0
standard,expert+safe,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,324,0.4599,0.213,0.2469,0.0802,0.0,0.0
standard,expert+safe,none,无策略,E22,通风橱前窗开启过高导致气流失效,955,0.3749,0.2471,0.2911,0.0869,0.0,0.0
standard,expert+safe,none,无策略,E23,未知粉末散落并引发刺激性不适,962,0.2027,0.4002,0.2162,0.1809,0.0,0.0
standard,expert+safe,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,851,0.4078,0.1798,0.322,0.0905,0.0,0.0
standard,learner+learner,none,无策略,E01,未佩戴护目镜,655,0.2366,0.4595,0.1176,0.1863,0.0,0.0
standard,learner+learner,none,无策略,E02,试剂瓶标签模糊,868,0.2028,0.3744,0.1728,0.25,0.0,0.0
standard,learner+learner,none,无策略,E03,实验台杂乱,943,0.2248,0.3712,0.1665,0.2375,0.0,0.0
standard,learner+learner,none,无策略,E04,废液桶未及时封口,679,0.3903,0.2887,0.2121,0.109,0.0,0.0
standard,learner+learner,none,无策略,E05,挥发性溶剂在开放环境中转移,960,0.2177,0.3573,0.1906,0.2344,0.0,0.0
standard,learner+learner,none,无策略,E06,有机溶剂附近存在火源,657,0.2542,0.1476,0.4064,0.1918,0.0,0.0
standard,learner+learner,none,无策略,E07,地面少量液体洒漏,384,0.2109,0.3958,0.1797,0.2135,0.0,0.0
standard,learner+learner,none,无策略,E08,玻璃器皿出现裂纹,1328,0.2184,0.3456,0.1995,0.2364,0.0,0.0
standard,learner+learner,none,无策略,E09,气瓶未固定,410,0.2195,0.4659,0.1512,0.1634,0.0,0.0
standard,learner+learner,none,无策略,E10,通风橱内堆放过多物品,609,0.2348,0.3481,0.2709,0.1461,0.0,0.0
